Sub-network,Date,MACS,SST-2 Acc
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 6, 6, 8, 8, 6, 8, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 3072, 2048]}",20:02.2,3559229056,0.907110092
"{'num_layers': [12], 'num_attention_heads': [6, 10, 6, 12, 10, 12, 12, 6, 12, 6, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 3072, 2048, 3072]}",21:24.0,8437794432,0.925458716
"{'num_layers': [6], 'num_attention_heads': [6, 6, 6, 10, 6, 6, 6, 6, 8, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024]}",21:25.2,2300348032,0.866972477
"{'num_layers': [10], 'num_attention_heads': [6, 10, 6, 12, 10, 12, 12, 6, 12, 6, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 3072, 3072, 2048, 3072]}",21:27.4,7342687872,0.923165138
"{'num_layers': [12], 'num_attention_heads': [6, 10, 6, 12, 10, 12, 12, 6, 12, 6, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 3072, 1024, 3072]}",21:30.0,8236467840,0.925458716
"{'num_layers': [6], 'num_attention_heads': [6, 6, 8, 10, 6, 6, 6, 6, 8, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024]}",21:31.2,2354873984,0.871559633
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 10, 6, 6, 6, 6, 12, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 1024]}",21:32.4,2409399936,0.873853211
"{'num_layers': [10], 'num_attention_heads': [6, 10, 6, 12, 10, 12, 12, 6, 12, 6, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 3072, 2048, 3072]}",21:34.6,6940034688,0.925458716
"{'num_layers': [9], 'num_attention_heads': [6, 6, 6, 10, 6, 8, 8, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 3072, 1024, 1024, 1024, 2048, 1024, 3072]}",21:36.3,3961882240,0.904816514
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 10, 6, 6, 6, 6, 12, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024]}",21:37.8,3030550144,0.892201835
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 10, 6, 12, 6, 12, 6, 10, 6], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 2048, 2048, 2048, 3072]}",21:39.8,6008702592,0.925458716
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 8, 8, 6, 8, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 3072, 2048, 3072, 2048, 1024]}",21:41.1,2774304384,0.881880734
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 12, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 3072]}",21:42.6,3504506496,0.901376147
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 6, 6, 8, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 1024]}",21:44.4,4364535424,0.911697248
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 10, 6, 8, 6, 6, 12, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024]}",21:45.6,2463925888,0.876146789
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 12, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024]}",21:47.0,3194128000,0.89793578
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 6, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024]}",21:48.6,3559229056,0.903669725
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 8, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 3072]}",21:50.4,4473587328,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 8, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 2048, 1024, 1024]}",21:52.3,4217734784,0.908256881
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 10, 10, 8, 12, 6, 12, 6, 10, 8], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 2048, 2048, 3072]}",21:54.2,5660575360,0.924311927
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 3072]}",21:55.9,4419061376,0.915137615
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 8, 8, 6, 8, 6, 6, 8], 'intermediate_size': [2048, 1024, 1024, 2048, 1024, 1024, 2048, 3072, 2048, 3072, 2048, 1024]}",21:57.2,2975630976,0.887614679
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 10, 6, 12, 6, 12, 6, 10, 6], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 3072]}",21:59.1,5807376000,0.923165138
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 3072, 1024, 1024, 1024, 2048, 1024, 3072]}",22:00.7,4016408192,0.907110092
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 6, 6, 6, 8, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 3072, 1024, 1024]}",22:02.0,2719778432,0.880733945
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 10, 6, 12, 6, 12, 6, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 2048, 2048, 1024, 3072]}",22:04.0,6210029184,0.923165138
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 10, 6, 8, 6, 6, 12, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024]}",22:05.4,3085076096,0.893348624
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 3072]}",22:07.0,3815081600,0.905963303
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 6, 6, 12, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 1024]}",22:08.2,2463925888,0.880733945
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 10, 10, 8, 12, 6, 12, 6, 10, 6], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 3072]}",22:10.3,5459248768,0.919724771
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 10, 10, 8, 12, 6, 12, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 3072]}",22:12.1,4855268992,0.915137615
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 3072]}",22:13.7,3613755008,0.902522936
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 10, 6, 12, 6, 12, 6, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 3072, 2048, 1024, 3072]}",22:15.7,6411355776,0.923165138
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 10, 10, 8, 12, 6, 12, 6, 6, 8], 'intermediate_size': [3072, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 3072]}",22:17.5,5257922176,0.916284404
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 12, 8, 6, 8, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 3072, 1024, 2048, 2048, 2048]}",22:18.8,2883356288,0.888761468
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 12, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 1024]}",22:20.6,4582639232,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 6, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 3072]}",22:22.2,3760555648,0.903669725
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 10, 10, 8, 12, 6, 12, 6, 10, 8], 'intermediate_size': [1024, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 3072]}",22:24.1,5056595584,0.915137615
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 10, 12, 12, 6, 12, 6, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 3072, 2048, 2048, 3072]}",22:26.4,6574933632,0.925458716
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 10, 10, 8, 12, 6, 12, 6, 10, 6], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 3072]}",22:28.3,5404722816,0.92087156
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 8, 8, 6, 12, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 3072, 2048, 1024]}",22:29.5,2572977792,0.884174312
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 6, 6, 8, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024]}",22:31.0,3340928640,0.89793578
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 10, 6, 6, 8, 6, 12, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024]}",22:32.5,3085076096,0.893348624
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 10, 10, 6, 12, 6, 12, 6, 10, 6], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 3072]}",22:34.4,5752850048,0.922018349
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 12, 6, 12, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 3072]}",22:36.2,4691691136,0.919724771
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024]}",22:37.7,3395454592,0.900229358
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 10, 8, 12, 6, 12, 6, 6, 8], 'intermediate_size': [3072, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 3072]}",22:39.6,5148870272,0.917431193
"{'num_layers': [10], 'num_attention_heads': [6, 10, 6, 12, 10, 12, 12, 6, 12, 6, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 2048, 2048, 3072]}",22:41.9,6738708096,0.923165138
"{'num_layers': [10], 'num_attention_heads': [6, 10, 6, 12, 10, 8, 12, 6, 12, 6, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 3072, 2048, 3072]}",22:44.1,6830982784,0.926605505
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 8, 8, 6, 12, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 3072, 2048, 1024]}",22:45.3,2518451840,0.878440367
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 6, 6, 8, 6, 6, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 2048, 1024, 1024]}",22:47.0,4163208832,0.911697248
"{'num_layers': [6], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",24:08.5,2191296128,0.864678899
"{'num_layers': [12], 'num_attention_heads': [6, 10, 6, 12, 8, 12, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 1024, 2048]}",24:11.0,7687014016,0.926605505
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 12, 8, 12, 6, 12, 8, 10, 8], 'intermediate_size': [3072, 3072, 3072, 2048, 1024, 3072, 3072, 1024, 2048, 2048, 2048, 2048]}",24:13.0,6520407680,0.926605505
"{'num_layers': [11], 'num_attention_heads': [6, 10, 8, 12, 8, 12, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",24:15.4,7321912960,0.925458716
"{'num_layers': [6], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048]}",24:16.5,2245822080,0.871559633
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 6, 6, 8, 12, 10, 10], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048]}",24:17.7,2300348032,0.876146789
"{'num_layers': [8], 'num_attention_heads': [6, 6, 8, 6, 6, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048]}",24:19.2,3286402688,0.899082569
"{'num_layers': [11], 'num_attention_heads': [6, 10, 8, 12, 8, 12, 12, 6, 12, 10, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 2048, 1024, 1024, 2048, 2048]}",24:21.7,7523239552,0.925458716
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 12, 12, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 2048]}",24:23.0,2883356288,0.888761468
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 8, 6, 6, 8, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048]}",24:24.6,3450177152,0.902522936
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 8, 8, 6, 8, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048]}",24:25.8,2354873984,0.879587156
"{'num_layers': [9], 'num_attention_heads': [6, 6, 6, 10, 8, 8, 12, 6, 12, 8, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 2048, 2048, 2048]}",24:27.7,5845124736,0.922018349
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 12, 6, 12, 12, 10, 8], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 2048]}",24:29.6,5295670912,0.917431193
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 8, 6, 8, 12, 10, 10], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048]}",24:30.8,2463925888,0.880733945
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 8, 12, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 3072, 1024, 1024, 2048, 2048, 2048]}",24:32.1,2774304384,0.881880734
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",24:33.5,2921498240,0.891055046
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 10, 8, 8, 12, 6, 12, 12, 10, 8], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 2048, 1024, 2048]}",24:35.4,5606049408,0.923165138
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 12, 6, 12, 8, 10, 8], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 2048, 2048, 2048]}",24:37.4,5496997504,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 8, 8, 6, 8, 8, 10, 10], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 3072, 1024, 1024, 1024, 2048, 2048, 2048]}",24:39.1,3907356288,0.902522936
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 2048, 1024, 2048]}",24:40.8,4272260736,0.913990826
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 2048, 1024, 2048]}",24:42.5,4108682880,0.910550459
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 6, 8, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 2048]}",24:44.3,4419061376,0.910550459
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 2048, 1024, 2048]}",24:46.0,4217734784,0.908256881
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 2048]}",24:47.7,4473587328,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 12, 8, 12, 6, 12, 8, 10, 8], 'intermediate_size': [3072, 3072, 3072, 2048, 1024, 3072, 3072, 1024, 1024, 2048, 2048, 2048]}",24:49.8,6319081088,0.927752294
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048]}",24:51.5,3815081600,0.905963303
"{'num_layers': [8], 'num_attention_heads': [6, 6, 10, 6, 6, 8, 8, 6, 8, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048]}",24:53.0,3139602048,0.899082569
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 8, 8, 6, 8, 8, 10, 10], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048]}",24:54.8,3504703104,0.903669725
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 12, 6, 8, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 2048]}",24:56.6,4582639232,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 12, 6, 12, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 2048]}",24:58.4,4691691136,0.919724771
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 6, 6, 8, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 2048]}",25:00.2,4419061376,0.913990826
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 8, 12, 10, 10], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 3072, 1024, 1024, 1024, 2048, 2048, 2048]}",25:01.9,4016408192,0.907110092
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 12, 6, 8, 12, 10, 8], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 2048]}",25:03.8,5186619008,0.919724771
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 12, 6, 12, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 3072, 1024, 1024, 2048, 1024, 2048]}",25:05.6,4893017728,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048]}",25:07.2,3706029696,0.904816514
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 6, 6, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",25:08.6,2719778432,0.880733945
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 6, 6, 8, 6, 6, 8, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048]}",25:10.1,2976024192,0.893348624
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 2048]}",25:11.3,2518451840,0.878440367
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048]}",25:12.7,2976024192,0.892201835
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 2048]}",25:14.4,4070934144,0.905963303
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 10, 8, 8, 12, 6, 12, 8, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 2048, 2048, 2048]}",25:16.4,5954176640,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 8, 8, 12, 6, 12, 8, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 2048, 2048, 2048, 2048]}",25:18.4,6210029184,0.924311927
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 10, 8, 8, 12, 6, 12, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 3072, 1024, 1024, 2048, 2048, 2048]}",25:20.3,5002069632,0.916284404
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 12, 6, 12, 12, 10, 8], 'intermediate_size': [3072, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 2048]}",25:22.1,5094344320,0.919724771
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 12, 12, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 2048]}",25:23.5,2627503744,0.876146789
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 6, 6, 8, 8, 6, 8, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",25:24.9,3030550144,0.900229358
"{'num_layers': [9], 'num_attention_heads': [6, 10, 8, 10, 12, 8, 12, 6, 12, 8, 10, 8], 'intermediate_size': [3072, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 2048, 2048, 2048]}",25:26.9,6117754496,0.926605505
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 8, 6, 6, 8, 8, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048]}",25:28.4,3651503744,0.901376147
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 8, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048]}",25:30.0,3613755008,0.902522936
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 8, 6, 8, 12, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048]}",25:31.2,2665252480,0.881880734
"{'num_layers': [11], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 12, 6, 8, 10, 10, 8], 'intermediate_size': [2048, 1024, 3072, 2048, 3072, 3072, 3072, 2048, 1024, 1024, 2048, 2048]}",26:57.1,7305135744,0.924311927
"{'num_layers': [6], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 8, 8, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 3072, 2048, 1024, 1024, 1024, 2048]}",26:58.2,2245822080,0.871559633
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 8, 6, 8, 8, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 3072, 1024, 1024, 1024, 1024, 2048]}",26:59.4,2300348032,0.876146789
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 8, 8, 12, 6, 8, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 3072]}",27:01.2,4582639232,0.918577982
